sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,p05_value,p05_lower,p05_upper,p25_value,p25_lower,p25_upper,p50_value,p50_lower,p50_upper,p75_value,p75_lower,p75_upper,p95_value,p95_lower,p95_upper
153,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,frame_equal,3264,3264,271,135,1,0.0,0.5018450184501845,0.0,262.0,16.727703322539217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,10.0,106.0,106.0,106.0
169,A02,anomaly_fraction,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.0,0.001830603486029605,3.670579071812375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014916075141922067,0.00014916075141922067,0.00014916075141922067
169,A02,anomaly_fraction,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.0,0.001830603486029605,3.670579071812375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014916075141922067,0.00014916075141922067,0.00014916075141922067
169,A02,ignore_fraction,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.003168476538871446,0.07760978855537483,0.02735647375224741,0.0058321087435709035,0.0058321087435709035,0.0058321087435709035,0.012238446906120621,0.012238446906120621,0.012238446906120621,0.022767395142144032,0.022767395142144032,0.022767395142144032,0.04090076725157043,0.04090076725157043,0.04090076725157043,0.05915686847638534,0.05915686847638534,0.05915686847638534
169,A02,ignore_fraction,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.003168476538871446,0.07760978855537483,0.02735647375224741,0.0058321087435709035,0.0058321087435709035,0.0058321087435709035,0.012238446906120621,0.012238446906120621,0.012238446906120621,0.022767395142144032,0.022767395142144032,0.022767395142144032,0.04090076725157043,0.04090076725157043,0.04090076725157043,0.05915686847638534,0.05915686847638534,0.05915686847638534
169,A02,ignore,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,220.0,8398.0,2771.685,579.0,579.0,579.0,1226.0,1226.0,1226.0,2362.0,2362.0,2362.0,3865.0,3865.0,3865.0,6324.0,6324.0,6324.0
169,A02,ignore,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,220.0,8398.0,2771.685,579.0,579.0,579.0,1226.0,1226.0,1226.0,2362.0,2362.0,2362.0,3865.0,3865.0,3865.0,6324.0,6324.0,6324.0
169,A02,normal_fraction,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.9222331066094929,0.9968315234611286,0.9726068204570351,0.9405272955210272,0.9405272955210272,0.9405272955210272,0.9589634513018107,0.9589634513018107,0.9589634513018107,0.9770606629143215,0.9770606629143215,0.9770606629143215,0.9876027152554484,0.9876027152554484,0.9876027152554484,0.9941448740789816,0.9941448740789816,0.9941448740789816
169,A02,normal_fraction,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.9222331066094929,0.9968315234611286,0.9726068204570351,0.9405272955210272,0.9405272955210272,0.9405272955210272,0.9589634513018107,0.9589634513018107,0.9589634513018107,0.9770606629143215,0.9770606629143215,0.9770606629143215,0.9876027152554484,0.9876027152554484,0.9876027152554484,0.9941448740789816,0.9941448740789816,0.9941448740789816
169,A02,normal,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,68013.0,119100.0,97595.985,74516.0,74516.0,74516.0,89833.0,89833.0,89833.0,99030.0,99030.0,99030.0,105354.0,105354.0,105354.0,113046.0,113046.0,113046.0
169,A02,normal,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,68013.0,119100.0,97595.985,74516.0,74516.0,74516.0,89833.0,89833.0,89833.0,99030.0,99030.0,99030.0,105354.0,105354.0,105354.0,113046.0,113046.0,113046.0
169,A02,slots,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
169,A02,slots,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
169,A02,visible_fraction,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.5221176147460938,0.9181442260742188,0.7657763544718424,0.5827789306640625,0.5827789306640625,0.5827789306640625,0.7119369506835938,0.7119369506835938,0.7119369506835938,0.783355712890625,0.783355712890625,0.783355712890625,0.8197555541992188,0.8197555541992188,0.8197555541992188,0.8832473754882812,0.8832473754882812,0.8832473754882812
169,A02,visible_fraction,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.5221176147460938,0.9181442260742188,0.7657763544718424,0.5827789306640625,0.5827789306640625,0.5827789306640625,0.7119369506835938,0.7119369506835938,0.7119369506835938,0.783355712890625,0.783355712890625,0.783355712890625,0.8197555541992188,0.8197555541992188,0.8197555541992188,0.8832473754882812,0.8832473754882812,0.8832473754882812
169,A02,visible,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,68435.0,120343.0,100371.83833333333,76386.0,76386.0,76386.0,93315.0,93315.0,93315.0,102676.0,102676.0,102676.0,107447.0,107447.0,107447.0,115769.0,115769.0,115769.0
169,A02,visible,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,68435.0,120343.0,100371.83833333333,76386.0,76386.0,76386.0,93315.0,93315.0,93315.0,102676.0,102676.0,102676.0,107447.0,107447.0,107447.0,115769.0,115769.0,115769.0
169,A02,zero_slot_fraction,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.08185577392578125,0.47788238525390625,0.23422364552815755,0.1163177490234375,0.1163177490234375,0.1163177490234375,0.1800537109375,0.1800537109375,0.1800537109375,0.21612548828125,0.21612548828125,0.21612548828125,0.28765869140625,0.28765869140625,0.28765869140625,0.41595458984375,0.41595458984375,0.41595458984375
169,A02,zero_slot_fraction,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.08185577392578125,0.47788238525390625,0.23422364552815755,0.1163177490234375,0.1163177490234375,0.1163177490234375,0.1800537109375,0.1800537109375,0.1800537109375,0.21612548828125,0.21612548828125,0.21612548828125,0.28765869140625,0.28765869140625,0.28765869140625,0.41595458984375,0.41595458984375,0.41595458984375
169,A02,zero_slots,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,10729.0,62637.0,30700.161666666667,15246.0,15246.0,15246.0,23600.0,23600.0,23600.0,28328.0,28328.0,28328.0,37704.0,37704.0,37704.0,54520.0,54520.0,54520.0
169,A02,zero_slots,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,10729.0,62637.0,30700.161666666667,15246.0,15246.0,15246.0,23600.0,23600.0,23600.0,28328.0,28328.0,28328.0,37704.0,37704.0,37704.0,54520.0,54520.0,54520.0
169,B01,anomaly_in_range,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.0,209.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
169,B01,anomaly_in_range,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.0,209.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
169,B01,anomaly,all_frames,all,frame,observation_equal,600,600,600,600,1,0.0,0.0,0.0,209.0,4.168333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
169,B01,anomaly,all_frames,all,frame,frame_equal,600,600,600,600,1,0.0,0.0,0.0,209.0,4.168333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
169,B02,anomaly_distance_median,all_frames,all,frame,observation_equal,141,600,600,141,1,0.765,0.765,4.06766414642334,112.28325653076172,39.275227523019126,6.054816246032715,6.054816246032715,6.054816246032715,19.237014770507812,19.237014770507812,19.237014770507812,36.81465148925781,36.81465148925781,36.81465148925781,53.39787292480469,53.39787292480469,53.39787292480469,84.03221130371094,84.03221130371094,84.03221130371094
169,B02,anomaly_distance_median,all_frames,all,frame,frame_equal,141,600,600,141,1,0.765,0.765,4.06766414642334,112.28325653076172,39.275227523019126,6.054816246032715,6.054816246032715,6.054816246032715,19.237014770507812,19.237014770507812,19.237014770507812,36.81465148925781,36.81465148925781,36.81465148925781,53.39787292480469,53.39787292480469,53.39787292480469,84.03221130371094,84.03221130371094,84.03221130371094
169,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,100,600,600,100,1,0.8333333333333334,0.8333333333333334,4.06766414642334,49.85564041137695,26.51651978969574,5.210016250610352,5.210016250610352,5.210016250610352,13.738638877868652,13.738638877868652,13.738638877868652,25.975223541259766,25.975223541259766,25.975223541259766,38.96064758300781,38.96064758300781,38.96064758300781,47.73356628417969,47.73356628417969,47.73356628417969
169,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,100,600,600,100,1,0.8333333333333334,0.8333333333333334,4.06766414642334,49.85564041137695,26.51651978969574,5.210016250610352,5.210016250610352,5.210016250610352,13.738638877868652,13.738638877868652,13.738638877868652,25.975223541259766,25.975223541259766,25.975223541259766,38.96064758300781,38.96064758300781,38.96064758300781,47.73356628417969,47.73356628417969,47.73356628417969
169,B02,distance,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,3.931016206741333,112.28325653076172,13.068849829758038,4.7813615798950195,4.7813615798950195,4.7813615798950195,5.967503070831299,5.967503070831299,5.967503070831299,8.265897750854492,8.265897750854492,8.265897750854492,13.920122146606445,13.920122146606445,13.920122146606445,40.18864822387695,40.18864822387695,40.18864822387695
169,B02,distance,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,3.931016206741333,112.28325653076172,39.28212100726259,5.999878406524658,5.999878406524658,5.999878406524658,19.184621810913086,19.184621810913086,19.184621810913086,36.81465148925781,36.81465148925781,36.81465148925781,53.39787292480469,53.39787292480469,53.39787292480469,84.03221130371094,84.03221130371094,84.03221130371094
169,B04,azimuth,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,-3.141586491325353,3.141405570178969,1.4219156015116434,0.08568888556148466,0.08568888556148466,0.08568888556148466,0.17181792415663458,0.17181792415663458,0.17181792415663458,0.3687075821438131,0.3687075821438131,0.3687075821438131,2.9024740220242884,2.9024740220242884,2.9024740220242884,3.0618212168327297,3.0618212168327297,3.0618212168327297
169,B04,azimuth,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,-3.141586491325353,3.141405570178969,1.3226739741168518,0.07368185444631527,0.07368185444631527,0.07368185444631527,0.09817835853972846,0.09817835853972846,0.09817835853972846,0.18436632312029833,0.18436632312029833,0.18436632312029833,3.0500168956394247,3.0500168956394247,3.0500168956394247,3.129133812530776,3.129133812530776,3.129133812530776
169,B04,elevation,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,-0.3674564734702807,0.04030504411317763,-0.19450640632855667,-0.35631297677040485,-0.35631297677040485,-0.35631297677040485,-0.2928017682069489,-0.2928017682069489,-0.2928017682069489,-0.2031541433277885,-0.2031541433277885,-0.2031541433277885,-0.10299936068803178,-0.10299936068803178,-0.10299936068803178,-0.007678086853931309,-0.007678086853931309,-0.007678086853931309
169,B04,elevation,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,-0.3674564734702807,0.04030504411317763,-0.05150921952731996,-0.28751360142974375,-0.28751360142974375,-0.28751360142974375,-0.06806995190342816,-0.06806995190342816,-0.06806995190342816,-0.014537956828498759,-0.014537956828498759,-0.014537956828498759,-0.0017431216681185774,-0.0017431216681185774,-0.0017431216681185774,0.03462265659510836,0.03462265659510836,0.03462265659510836
169,B04,x,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,-110.01634216308594,88.66509246826172,0.30424266059796173,-26.61602210998535,-26.61602210998535,-26.61602210998535,-7.385550498962402,-7.385550498962402,-7.385550498962402,4.076601028442383,4.076601028442383,4.076601028442383,8.077677726745605,8.077677726745605,8.077677726745605,28.59248924255371,28.59248924255371,28.59248924255371
169,B04,x,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,-110.01634216308594,88.66509246826172,-0.7246096747304551,-81.1155014038086,-81.1155014038086,-81.1155014038086,-34.76713180541992,-34.76713180541992,-34.76713180541992,5.663983345031738,5.663983345031738,5.663983345031738,37.45234680175781,37.45234680175781,37.45234680175781,65.24671173095703,65.24671173095703,65.24671173095703
169,B04,y,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,-0.5098876953125,21.876544952392578,1.8990775830080886,1.0935587882995605,1.0935587882995605,1.0935587882995605,1.4116735458374023,1.4116735458374023,1.4116735458374023,1.6726882457733154,1.6726882457733154,1.6726882457733154,2.015526533126831,2.015526533126831,2.015526533126831,3.164886236190796,3.164886236190796,3.164886236190796
169,B04,y,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,-0.5098876953125,21.876544952392578,3.9423107507887467,0.2615642249584198,0.2615642249584198,0.2615642249584198,1.5532454252243042,1.5532454252243042,1.5532454252243042,2.3477282524108887,2.3477282524108887,2.3477282524108887,4.567681789398193,4.567681789398193,4.567681789398193,13.165740966796875,13.165740966796875,13.165740966796875
169,B04,z,all_frames,all,anomaly_point,observation_equal,2501,2501,600,141,1,0.0,0.765,-5.035055160522461,3.2056095600128174,-1.4438104871861557,-1.9083952903747559,-1.9083952903747559,-1.9083952903747559,-1.7748671770095825,-1.7748671770095825,-1.7748671770095825,-1.5928784608840942,-1.5928784608840942,-1.5928784608840942,-1.3716788291931152,-1.3716788291931152,-1.3716788291931152,-0.3266531825065613,-0.3266531825065613,-0.3266531825065613
169,B04,z,all_frames,all,anomaly_point,frame_equal,2501,2501,600,141,1,0.0,0.765,-5.035055160522461,3.2056095600128174,-0.5260489657471806,-1.8990412950515747,-1.8990412950515747,-1.8990412950515747,-1.4151206016540527,-1.4151206016540527,-1.4151206016540527,-0.6081790924072266,-0.6081790924072266,-0.6081790924072266,-0.09516720473766327,-0.09516720473766327,-0.09516720473766327,2.290032386779785,2.290032386779785,2.290032386779785
169,B05,aspect,all_frames,all,instance_frame,observation_equal,45,141,600,45,1,0.6808510638297872,0.925,1.14326386485333,4.055044190161034,1.8698974851389922,1.2415515156630441,1.2415515156630441,1.2415515156630441,1.5527881759856275,1.5527881759856275,1.5527881759856275,1.7843182369883115,1.7843182369883115,1.7843182369883115,2.0160436040938423,2.0160436040938423,2.0160436040938423,3.4694719133148473,3.4694719133148473,3.4694719133148473
169,B05,aspect,all_frames,all,instance_frame,frame_equal,45,141,600,45,1,0.6808510638297872,0.925,1.14326386485333,4.055044190161034,1.8698974851389922,1.2415515156630441,1.2415515156630441,1.2415515156630441,1.5527881759856275,1.5527881759856275,1.5527881759856275,1.7843182369883115,1.7843182369883115,1.7843182369883115,2.0160436040938423,2.0160436040938423,2.0160436040938423,3.4694719133148473,3.4694719133148473,3.4694719133148473
169,B05,height,all_frames,all,instance_frame,observation_equal,45,141,600,45,1,0.6808510638297872,0.925,0.15276533365249634,0.47392916679382324,0.38623133964008755,0.2764536142349243,0.2764536142349243,0.2764536142349243,0.3578745126724243,0.3578745126724243,0.3578745126724243,0.3975180387496948,0.3975180387496948,0.3975180387496948,0.4293837547302246,0.4293837547302246,0.4293837547302246,0.4549604654312134,0.4549604654312134,0.4549604654312134
