structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_min_m,range_median_m,range_max_m,range_2p5_50m_median_m,centroid_world_x_m,centroid_world_y_m,centroid_world_z_m,azimuth_lidar_deg,elevation_lidar_deg,azimuth_world_deg,elevation_world_deg,previous_observed_frame,gap_frames,centroid_displacement_m,nn_world_median_m,nn_world_p95_m
206:15:7,15,7,366,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,367,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,368,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,369,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,370,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,371,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,372,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,373,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,374,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,375,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,376,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,377,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,378,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,379,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,380,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,381,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,382,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,383,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,384,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,385,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,386,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,387,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,388,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,389,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,390,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,391,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,392,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,393,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,394,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,395,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,396,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,397,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,398,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,399,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,400,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,401,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,402,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,403,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,404,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,405,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,406,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,407,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,408,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,409,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,410,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,411,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,412,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,413,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,414,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,415,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,416,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,417,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,418,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,419,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,420,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,421,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,422,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,423,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,424,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,425,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,426,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,427,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,428,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,429,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,430,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,431,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,432,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,433,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,434,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,435,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,436,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,437,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,438,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,439,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,440,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,441,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,442,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,443,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,444,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,445,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,446,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,447,0,0,,,,,,,,,,,,,,,,
206:15:7,15,7,448,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,0,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,1,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,2,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,3,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,4,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,5,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,6,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,7,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,8,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,9,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,10,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,11,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,12,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,13,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,14,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,15,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,16,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,17,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,18,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,19,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,20,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,21,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,22,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,23,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,24,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,25,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,26,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,27,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,28,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,29,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,30,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,31,4,4,48.09749985,48.30088425,49.55749893,48.30088425,51.27044703,-19.29428266,-0.22527827,-46.48173715,-2.28880947,-25.6798404,-0.74896471,,,,,
206:18:4,18,4,32,7,7,47.75249863,48.09326935,49.21369171,48.09326935,51.06597709,-19.13159834,-0.2075885,-46.44160318,-2.24956491,-25.82507389,-0.74378765,31,1,0.26189134,0.27375941,0.45224294
206:18:4,18,4,33,6,6,47.62826538,47.84526825,47.95449829,47.84526825,51.0120905,-18.90495933,-0.30482881,-46.21476839,-2.37330104,-25.80722411,-0.88114831,32,1,0.25243749,0.0466234,1.18492947
206:18:4,18,4,34,6,6,47.35426712,47.62988281,47.70326996,47.62988281,50.9389621,-18.90780288,-0.30497355,-46.09734776,-2.37316973,-26.04774707,-0.90729216,33,1,0.07318381,0.16117696,0.16677434
206:18:4,18,4,35,7,7,47.13426971,47.48727036,48.72293854,47.48727036,51.0963158,-19.06506713,-0.17574588,-45.84456943,-2.24466939,-26.34307712,-0.75433807,34,1,0.25727811,0.05924588,1.23334627
206:18:4,18,4,36,5,5,47.18049622,47.21350098,47.37327194,47.21350098,50.88266119,-18.98103952,-0.32369892,-45.40889008,-2.40700753,-26.55642211,-0.94979533,35,1,0.27312824,0.11600449,1.2761839
206:18:4,18,4,37,8,8,46.8275032,47.08199692,47.40169525,47.08199692,50.92189451,-18.9635212,-0.13086192,-44.76231226,-1.98387149,-26.6857927,-0.71716798,36,1,0.19756582,0.21926808,0.53190841
206:18:4,18,4,38,2,2,46.97169495,46.97919464,46.98669815,46.97919464,50.94827492,-18.98482826,-0.27511698,-44.11081693,-1.85277751,-26.8593681,-0.91176708,37,1,0.14818718,0.32076092,0.57581174
206:18:4,18,4,39,2,2,46.59169388,46.66231537,46.73294067,46.66231537,50.66030958,-19.17533194,-0.29622001,-43.76926185,-1.67224235,-27.38028202,-0.96890388,38,1,0.34592055,0.28154496,0.39850309
206:18:4,18,4,40,2,2,46.73693848,46.77944183,46.82194138,46.77944183,51.25384738,-18.59162312,-0.21187013,-42.02181192,-1.49269349,-26.54989048,-0.89364424,39,1,0.83673055,0.70062895,0.85027569
206:18:4,18,4,41,3,3,46.3626976,46.38493729,46.61469269,46.38493729,50.78905926,-19.06184446,-0.39022834,-41.94890061,-1.73248371,-27.44580214,-1.12945723,40,1,0.68479761,0.72204495,0.76307195
206:18:4,18,4,42,2,2,46.39894104,46.45981979,46.52069855,46.45981979,51.02518918,-18.89969266,-0.35482947,-40.78123936,-1.67253663,-27.26759849,-1.07856495,41,1,0.28862368,0.46761777,0.52328089
206:18:4,18,4,43,2,2,46.20294189,46.22531891,46.24769592,46.22531891,50.86435922,-18.98565817,-0.35753749,-40.07812002,-1.67214601,-27.5697857,-1.10949939,42,1,0.18238332,0.18513629,0.20474131
206:18:4,18,4,44,2,2,46.05069733,46.18381882,46.31694031,46.18381882,50.97080503,-18.9400468,-0.32913518,-39.02137378,-1.67161907,-27.56270375,-1.08447238,43,1,0.1192384,0.5905002,0.68488815
206:18:4,18,4,45,3,3,45.81569672,45.9326973,45.94793701,45.9326973,50.66803272,-19.1393583,-0.3442773,-38.43385964,-1.73157597,-28.06157322,-1.10338909,44,1,0.36280218,0.48858325,0.79907138
206:18:4,18,4,46,3,3,45.65369797,45.77393723,45.95569611,45.77393723,50.68860582,-19.10643476,-0.31955109,-37.49616391,-1.73164912,-28.10799815,-1.08601717,45,1,0.04602822,0.1656871,0.18451537
206:18:4,18,4,47,4,4,45.55069733,45.72731781,45.81269836,45.72731781,50.73238717,-19.04118666,-0.35578796,-36.46897033,-1.7613144,-28.07245655,-1.1324424,46,1,0.08652879,0.15736675,0.31776181
206:18:4,18,4,48,2,2,45.66793823,45.77293777,45.87793732,45.77293777,51.0993768,-18.74332948,-0.18566752,-34.99035494,-1.49165314,-27.6019978,-0.92673733,47,1,0.50233579,0.37931885,0.66687575
206:18:4,18,4,49,3,3,45.59093857,45.69293976,45.8476944,45.69293976,51.12072865,-18.81422577,-0.34592369,-34.22186338,-1.61190641,-27.73990534,-1.13604675,48,1,0.17653392,0.13931445,0.34934292
206:18:4,18,4,50,3,3,45.44194031,45.58993912,45.70869446,45.58993912,51.04173691,-18.86531856,-0.37558456,-33.5186917,-1.61174599,-27.91370807,-1.19260081,49,1,0.09864044,0.10329764,0.10764091
206:18:4,18,4,51,2,2,45.40893936,45.50731659,45.60569763,45.50731659,51.068435,-18.84217811,-0.43694092,-32.69529196,-1.67169154,-27.92601843,-1.27206986,50,1,0.07080163,0.11338485,0.213163
206:18:4,18,4,52,3,3,45.24469376,45.25593567,45.29569626,45.25593567,50.74724468,-19.11904958,-0.42226453,-32.45744059,-1.73105397,-28.50694265,-1.26723311,51,1,0.42430699,0.37146075,0.59222414
206:18:4,18,4,53,3,3,45.10569382,45.23569489,45.4375,45.23569489,50.86022639,-19.03916581,-0.49567757,-31.62397994,-1.9680851,-28.40419591,-1.37367072,52,1,0.15663894,0.13882276,0.38275042
206:18:4,18,4,54,2,2,45.13069534,45.24909592,45.36749649,45.24909592,50.93990641,-19.04420292,-0.45676246,-30.91806345,-2.02640058,-28.40409,-1.32283565,53,1,0.08881815,0.14165764,0.25002673
206:18:4,18,4,55,3,3,45.0616951,45.11569595,45.19869614,45.11569595,50.93588461,-18.9378564,-0.32894121,-30.22370935,-1.85085163,-28.33592941,-1.15155928,54,1,0.16632508,0.29758221,0.36883783
206:18:4,18,4,56,1,1,45.03170013,45.03170013,45.03170013,45.03170013,50.84745943,-19.02619343,-0.32060547,-29.87250092,-1.85072608,-28.50786791,-1.1485542,55,1,0.12526743,0.15934702,0.38629478
206:18:4,18,4,57,4,4,44.90569687,45.08559799,45.29050064,45.08559799,50.98074402,-19.02795179,-0.46584463,-29.24792727,-2.02637242,-28.45491334,-1.32995295,56,1,0.19713521,0.40902331,0.57024633
206:18:4,18,4,58,5,5,44.87169647,44.92770004,45.16049957,44.92770004,50.88741477,-19.04231451,-0.31530129,-28.81804245,-1.84912852,-28.56428036,-1.15924109,57,1,0.17770744,0.15668754,0.29079206
206:18:4,18,4,59,1,1,44.95069504,44.95069504,44.95069504,44.95069504,51.02327345,-18.88730586,-0.31079973,-28.11468169,-1.85063743,-28.32426217,-1.15100526,58,1,0.20616868,0.33502583,0.56179496
206:18:4,18,4,60,1,1,44.86569977,44.86569977,44.86569977,44.86569977,50.9466079,-18.94873116,-0.30120529,-27.76311814,-1.85054372,-28.47385188,-1.14696943,59,1,0.09870525,0.09870525,0.09870525
206:18:4,18,4,61,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,62,1,1,44.68369675,44.68369675,44.68369675,44.68369675,50.76907584,-19.12602898,-0.28316813,-27.05998855,-1.85034244,-28.81923514,-1.13296845,60,2,0.25155016,0.25155016,0.25155016
206:18:4,18,4,63,1,1,44.6846962,44.6846962,44.6846962,44.6846962,50.88729701,-18.99842284,-0.28812431,-26.3568628,-1.85034351,-28.61466551,-1.138151,62,1,0.17402337,0.17402337,0.17402337
206:18:4,18,4,64,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,65,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,66,1,1,44.51469803,44.51469803,44.51469803,44.51469803,50.8907395,-18.9818009,-0.26885488,-24.59904282,-1.85015388,-28.65557003,-1.12474625,63,3,0.02567977,0.02567977,0.02567977
206:18:4,18,4,67,1,1,44.43169785,44.43169785,44.43169785,44.43169785,50.87692967,-18.97398961,-0.24421863,-23.89591645,-1.85006063,-28.6731222,-1.0976227,66,1,0.02930311,0.02930311,0.02930311
206:18:4,18,4,68,1,1,44.27249908,44.27249908,44.27249908,44.27249908,50.61518237,-19.28525653,-0.47155352,-23.52791576,-2.19975822,-29.21176767,-1.3933742,67,1,0.46591834,0.46591834,0.46591834
206:18:4,18,4,69,3,3,44.0474968,44.23649979,44.42527008,44.23649979,50.82178177,-19.03527224,-0.5461585,-22.12857796,-2.31352276,-28.82443558,-1.50852185,68,1,0.33277824,0.33061136,0.64254434
206:18:4,18,4,70,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,71,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,72,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,73,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,74,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,75,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,76,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,77,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,78,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,79,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,80,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,81,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,82,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,83,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,84,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,85,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,86,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,87,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,88,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,89,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,90,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,91,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,92,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,93,0,0,,,,,,,,,,,,,,,,
206:18:4,18,4,94,2,2,39.3756485,39.39664841,39.41764832,39.39664841,50.51736336,-19.24758205,-0.38586452,7.91060179,-0.4342484,-29.39893402,-1.70262209,69,25,0.40427736,0.29562849,0.6485054
206:18:4,18,4,95,1,1,39.3134346,39.3134346,39.3134346,39.3134346,50.7254689,-19.1660769,-0.66505618,9.16746288,-0.80397493,-29.0619525,-2.11627322,94,1,0.35762968,0.37497548,0.41852678
206:18:4,18,4,96,1,1,38.88864136,38.88864136,38.88864136,38.88864136,50.51484638,-19.21788053,-0.42249622,9.8443136,-0.43351814,-29.19916444,-1.76444547,95,1,0.32539329,0.32539329,0.32539329
206:18:4,18,4,97,2,2,38.56064606,38.79754257,39.03443909,38.79754257,50.79701534,-18.98834824,-0.52778752,11.26592342,-0.61944985,-28.63688784,-1.93495192,96,1,0.37866958,0.4330698,0.70107203
206:18:4,18,4,98,1,1,38.46143723,38.46143723,38.46143723,38.46143723,50.51450524,-19.32399802,-0.45445531,11.62841295,-0.80273387,-29.20036566,-1.83993943,97,1,0.44480372,0.50965962,0.74935261
206:18:4,18,4,99,1,1,38.52693939,38.52693939,38.52693939,38.52693939,51.14094497,-18.83562507,-0.70501565,13.70036156,-1.48255179,-28.04698854,-2.21872701,98,1,0.83289577,0.83289577,0.83289577
206:18:4,18,4,100,5,5,37.90821838,38.00444031,38.28993988,38.00444031,50.86791468,-18.99124322,-0.42213785,14.14135419,-1.1410513,-28.36980062,-1.80121228,99,1,0.42282667,0.63405224,0.77375642
206:18:4,18,4,101,4,4,37.81344223,37.94468689,38.01894379,37.94468689,51.05731972,-18.884951,-0.49209191,15.30117637,-1.1424949,-27.9562004,-1.88521235,100,1,0.22817948,0.15178024,0.42209701
206:18:4,18,4,102,3,3,37.65443802,37.68494034,38.89515305,37.68494034,51.32543672,-19.2714419,-0.21063165,15.81532775,-0.66228874,-28.131999,-1.46089012,101,1,0.54816222,0.13966628,1.56110899
206:18:4,18,4,103,1,1,37.2504425,37.2504425,37.2504425,37.2504425,50.82292689,-19.03389853,-0.33555352,16.55030679,-0.80087205,-28.02308985,-1.71390592,102,1,0.56969155,0.52445354,1.59187588
206:18:4,18,4,104,2,2,37.18022156,37.8782959,38.57637405,37.8782959,51.70317925,-19.32081353,-0.0628385,17.40269846,-0.25115687,-27.62275848,-1.30483909,103,1,0.96516212,1.21709446,1.77308867
206:18:4,18,4,105,5,5,36.65322113,36.93743515,38.3253746,36.93743515,51.48854865,-19.31204098,-0.16382925,17.79769389,-0.3579485,-27.63792711,-1.45864744,104,1,0.23736551,0.1419545,0.70923809
206:18:4,18,4,106,3,3,36.69421768,38.09137344,38.09515762,38.09137344,52.00199246,-19.456734,0.04274484,18.40327641,-0.07550715,-27.27866173,-1.14921409,105,1,0.57204324,0.3531705,0.64623794
206:18:4,18,4,107,5,5,36.06422043,36.29843903,37.89388275,36.29843903,51.29156565,-19.20770702,-0.36661543,18.64629509,-0.78165101,-27.28958209,-1.8465198,106,1,0.85691103,0.47955578,0.89829187
206:18:4,18,4,108,6,6,35.8924408,36.56279755,37.53737259,36.56279755,51.5011028,-19.5246948,-0.0237937,18.63841585,-0.25342619,-27.42902634,-1.32147686,107,1,0.51177515,0.53754785,1.28578457
206:18:4,18,4,109,8,8,35.47843933,36.43966293,37.49737549,36.43966293,51.64796248,-19.47893608,-0.0522808,19.07526382,-0.2515673,-27.09800251,-1.39223238,108,1,0.15643893,0.24976515,0.65975406
206:18:4,18,4,110,8,8,35.16744232,36.73787308,37.0681572,36.73787308,51.86782346,-19.45193921,0.077421,19.57156198,0.00681484,-26.72087108,-1.19568657,109,1,0.25669094,0.20383326,0.61895654
206:18:4,18,4,111,10,10,34.70544052,35.15571594,36.6963768,35.15571594,51.27283288,-19.30216343,-0.35459753,19.69703462,-0.64131725,-26.76809398,-1.93859987,110,1,0.75039095,0.21959002,0.83540785
206:18:4,18,4,112,8,8,34.52064896,34.98155212,36.70837402,34.98155212,51.67495806,-19.2277406,-0.09218382,20.42924679,-0.11815382,-26.18563067,-1.51523659,111,1,0.48590573,0.29679259,1.08679008
206:18:4,18,4,113,14,14,34.11044312,34.60155106,35.64715195,34.60155106,51.10766779,-19.28281413,-0.37126155,20.26269118,-0.63220575,-26.48313606,-2.02176429,112,1,0.63461463,0.30619989,1.41334575
206:18:4,18,4,114,7,7,33.88344193,35.43688583,35.80137253,35.43688583,51.590307,-19.55382456,-0.07498628,20.49653054,-0.22401856,-26.33147191,-1.50788166,113,1,0.62782664,0.50294373,1.0625043
206:18:4,18,4,115,12,12,33.64744186,35.16237259,35.76337814,35.16237259,51.74903348,-19.52554722,0.05332311,21.00571049,-0.10594923,-25.95545688,-1.32808915,114,1,0.20605097,0.22991679,0.7774874
206:18:4,18,4,116,14,14,33.3944397,34.80502319,35.21788406,34.80502319,51.81125286,-19.67368665,0.01308333,21.21936254,-0.17619278,-25.92880898,-1.40092892,115,1,0.16563751,0.2224985,0.81805615
206:18:4,18,4,117,14,14,33.04943848,34.08829117,35.21037674,34.08829117,51.69522709,-19.45011831,-0.00210069,21.86830391,-0.22267026,-25.47504166,-1.47555937,116,1,0.25233972,0.20417189,0.61512769
206:18:4,18,4,118,21,21,32.81944275,34.20315552,34.94737625,34.20315552,51.71147392,-19.61647797,0.03377345,22.02535372,-0.17232422,-25.49483632,-1.4252665,117,1,0.17095745,0.1977321,0.47795628
206:18:4,18,4,119,24,24,32.48644257,33.88576508,35.65244293,33.88576508,51.75432786,-19.77295737,-0.0363652,22.24133887,-0.26305679,-25.4662919,-1.56476923,118,1,0.1767532,0.07034438,0.67823761
206:18:4,18,4,120,23,23,32.13794708,33.51715469,34.49137497,33.51715469,51.72480148,-19.70999276,-0.07313066,22.84304092,-0.2686368,-25.11830732,-1.63033909,119,1,0.07866415,0.11703624,0.55468196
206:18:4,18,4,121,25,25,31.61721992,33.14170074,34.28915787,33.14170074,51.72976622,-19.63143416,-0.0592172,23.4663279,-0.36316979,-24.75394593,-1.64896119,120,1,0.07993552,0.13751738,0.78841326
206:18:4,18,4,122,16,16,31.20522118,31.83343506,33.29188156,31.83343506,51.38168567,-19.30334901,-0.24748558,24.20535668,-0.81093177,-24.19992084,-2.01452355,121,1,0.51404759,0.19844543,0.83525077
206:18:4,18,4,123,20,20,31.13970375,32.03936386,32.95588303,32.03936386,51.54293103,-19.6051456,-0.22409612,24.34241326,-0.88860555,-24.28579537,-1.99240799,122,1,0.34296984,0.16117881,0.81425249
206:18:4,18,4,124,16,16,30.75322151,31.63169098,33.28688431,31.63169098,51.66656751,-19.4061365,-0.12403174,25.28438353,-0.64813695,-23.6110492,-1.86936871,123,1,0.25476162,0.19233001,0.63616052
206:18:4,18,4,125,23,23,30.26722145,30.82922363,32.35388565,30.82922363,51.56000656,-19.29268602,-0.04883218,25.9215726,-0.39665956,-23.19621351,-1.76479683,124,1,0.17286185,0.16048214,0.56112343
206:18:4,18,4,126,24,24,29.95322418,30.46580124,31.9968853,30.46580124,51.44711448,-19.19777491,-0.06455856,26.47291398,-0.42720834,-22.80720174,-1.82304513,125,1,0.14832417,0.12434003,0.38118059
206:18:4,18,4,127,15,15,29.79222298,30.22822189,33.27970123,30.22822189,51.72741135,-19.3775395,-0.18844278,26.85476041,-0.7450888,-22.57301389,-2.07302777,126,1,0.35528713,0.15334921,1.39514967
206:18:4,18,4,128,18,18,29.52794647,29.90408516,32.81322098,29.90408516,51.73502143,-19.21117027,-0.2114166,27.59777465,-0.93520669,-21.96478877,-2.13986942,127,1,0.16812028,0.15716949,0.60844179
206:18:4,18,4,129,12,12,29.37422371,29.62908554,32.45421982,29.62908554,51.80164435,-19.47024495,-0.24324322,27.62705545,-1.09482663,-22.04127218,-2.22868307,128,1,0.26939049,0.15565043,0.8553974
206:18:4,18,4,130,13,13,29.08244514,29.3734436,31.68465042,29.3734436,51.86005401,-19.88037947,-0.25294513,27.4087765,-1.12186439,-22.37301502,-2.27413751,129,1,0.41438646,0.1139717,1.12034156
206:18:4,18,4,131,12,12,28.97622299,30.32658386,31.67822075,30.32658386,51.95838138,-20.19647421,-0.14943229,27.37122361,-0.94038193,-22.53959564,-2.105739,130,1,0.34684155,0.35608154,0.71278935
206:18:4,18,4,132,12,12,28.60427856,29.57869911,31.35622215,29.57869911,51.7539401,-20.65421563,-0.19759551,26.85549434,-1.02164536,-23.18444322,-2.19507866,131,1,0.50362997,0.52439784,1.67765806
206:18:4,18,4,133,24,24,28.12595177,29.26990509,30.9822216,29.26990509,51.74012415,-20.57169978,-0.19916947,27.43980543,-1.08108609,-22.71908694,-2.2563924,132,1,0.08367929,0.25371948,0.5162117
206:18:4,18,4,134,32,32,27.45270538,28.93238831,31.14965248,28.93238831,51.63370521,-20.28993592,-0.15613423,28.35639845,-1.0824403,-21.92773644,-2.23109772,133,1,0.30424972,0.14672533,0.61483121
206:18:4,18,4,135,35,35,27.07370758,28.52544594,30.78865051,28.52544594,51.48075249,-19.95171357,-0.18602514,29.36785991,-1.17040436,-21.05905709,-2.36552505,134,1,0.3724008,0.10711169,0.47677191
206:18:4,18,4,136,40,40,26.87422752,27.99389458,28.83988762,27.99389458,51.48588058,-19.61380884,-0.2126813,30.46580732,-1.11056796,-20.05994357,-2.44516022,135,1,0.3389933,0.15610905,0.67707949
206:18:4,18,4,137,40,40,26.50295067,27.05772972,28.5856514,27.05772972,51.31736515,-19.31054018,-0.3191128,31.35556784,-1.22267894,-19.1975119,-2.70691767,136,1,0.36290081,0.11361138,0.39447741
206:18:4,18,4,138,39,39,26.23295212,26.78294945,29.44565201,26.78294945,51.36610004,-19.25577222,-0.28570046,31.95394165,-1.03952427,-18.6415036,-2.68660886,137,1,0.08056676,0.10491637,0.52225363
206:18:4,18,4,139,40,40,25.95865631,26.45808792,29.15065193,26.45808792,51.38180181,-19.13757509,-0.31092069,32.58735492,-0.95617354,-18.00766031,-2.77286447,138,1,0.12187358,0.09326225,0.5549116
206:18:4,18,4,140,27,27,25.70545006,26.11565399,28.31265259,26.11565399,51.34089013,-19.09287487,-0.34101221,33.08993986,-0.8313995,-17.5449766,-2.88780013,139,1,0.0676563,0.11114832,0.57407097
206:18:4,18,4,141,26,26,25.51344872,26.07355118,28.29337883,26.07355118,51.49889056,-19.32646205,-0.2677592,33.1230859,-0.47340983,-17.52153345,-2.74872166,140,1,0.29136423,0.09830119,1.06942398
206:18:4,18,4,142,28,28,25.25944901,25.72255325,28.0163784,25.72255325,51.46733878,-19.56484254,-0.27179824,32.99786375,-0.32872522,-17.63847119,-2.7735834,141,1,0.24049342,0.12627457,0.57319199
