structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_all_m_min,range_all_m_median,range_all_m_max,range_valid_m_min,range_valid_m_median,range_valid_m_max,intensity_valid_min,intensity_valid_median,intensity_valid_max,azimuth_deg,observed_centroid_world_x_m,observed_centroid_world_y_m,observed_centroid_world_z_m,previous_observed_frame,gap_frames,nn_world_median_m,nn_world_p95_m
206:254:13,254,13,79,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,80,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,81,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,82,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,83,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,84,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,85,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,86,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,87,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,88,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,89,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,90,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,91,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,92,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,93,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,94,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,95,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,96,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,97,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,98,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,99,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,100,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,101,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,102,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,103,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,104,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,105,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,106,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,107,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,108,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,109,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,110,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,111,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,112,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,113,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,114,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,115,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,116,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,117,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,118,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,119,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,120,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,121,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,122,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,123,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,124,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,125,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,126,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,127,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,128,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,129,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,130,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,131,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,132,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,133,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,134,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,135,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,136,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,137,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,138,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,139,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,140,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,141,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,142,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,143,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,144,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,145,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,146,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,147,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,148,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,149,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,150,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,151,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,152,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,153,0,0,,,,,,,,,,,,,,,,,
206:254:13,254,13,154,3,3,41.70287322998047,41.741432189941406,41.861568450927734,41.70287322998047,41.741432189941406,41.861568450927734,0.018571428954601288,0.03342857211828232,0.09057142585515976,-1.1698560902288337,54.76262491651941,-47.81358606434518,0.1873662142473258,,,,
206:254:13,254,13,155,5,5,41.36515426635742,41.388370513916016,41.43857192993164,41.36515426635742,41.388370513916016,41.43857192993164,0.03514285758137703,0.13371428847312927,0.1468571424484253,-1.0545958588375917,54.74378290268335,-47.77427448946266,0.34834636762607574,154,1,0.2505327772145065,0.34551317002080034
206:254:13,254,13,156,7,7,41.07156753540039,41.08637237548828,41.20380783081055,41.07156753540039,41.08637237548828,41.20380783081055,0.016857143491506577,0.06057142838835716,0.17657142877578735,-1.1556544735238485,54.654214353062464,-47.89784904186394,0.35412143887261116,155,1,0.15567143681256307,0.3602057306302602
206:254:13,254,13,157,8,8,40.72557067871094,40.78776168823242,40.927879333496094,40.72557067871094,40.78776168823242,40.927879333496094,0.03971428424119949,0.08785714209079742,0.16742856800556183,-0.9712519500828676,54.67717047751868,-47.881731437922866,0.20049713726386428,156,1,0.13360321467670347,0.20079204231047532
206:254:13,254,13,158,11,11,40.36956787109375,40.511878967285156,40.69780731201172,40.36956787109375,40.511878967285156,40.69780731201172,0.020285714417696,0.07800000160932541,0.1371428519487381,-0.8983082170107974,54.61904417758995,-47.92973949895656,0.28500435129475965,157,1,0.13595498037972328,0.21000276008169388
206:254:13,254,13,159,11,11,40.003570556640625,40.196571350097656,40.32464599609375,40.003570556640625,40.196571350097656,40.32464599609375,0.03171428665518761,0.08057142794132233,0.1860000044107437,-0.800562161313606,54.52710545895327,-47.96423277957449,0.27707408780497866,158,1,0.14702482467399222,0.22280325552299468
206:254:13,254,13,160,10,10,39.80457305908203,39.87012481689453,40.01164627075195,39.80457305908203,39.87012481689453,40.01164627075195,0.058571428060531616,0.08671428263187408,0.1397142857313156,-0.49398364452309307,54.510805919656306,-47.978666174079066,0.3357258748741997,159,1,0.08862489682470907,0.1834346551837559
206:254:13,254,13,161,11,11,39.5128059387207,39.61637496948242,39.69164276123047,39.5128059387207,39.61637496948242,39.69164276123047,0.010571428574621677,0.08657142519950867,0.1502857208251953,-0.16116687593734244,54.49792836815272,-48.00468374439192,0.31670696353904515,160,1,0.09713406092495407,0.1494281946303811
206:254:13,254,13,162,13,13,39.244808197021484,39.34157180786133,40.421878814697266,39.244808197021484,39.34157180786133,40.421878814697266,0.009428570978343487,0.0771428570151329,0.1582857072353363,0.046776503114946355,54.4416419074781,-48.21795210444262,0.23825658619669904,161,1,0.13551928813539008,0.8809307515023528
206:254:13,254,13,163,13,13,39.01481246948242,39.153076171875,40.26987838745117,39.01481246948242,39.153076171875,40.26987838745117,0.01971428655087948,0.07514286041259766,0.173714280128479,0.2892274712322575,54.41319981906444,-48.383971021178766,0.21268508094417188,162,1,0.07355766115280984,0.17835303764225205
206:254:13,254,13,164,10,10,38.80057144165039,38.891517639160156,39.08564376831055,38.80057144165039,38.891517639160156,39.08564376831055,0.03457142785191536,0.10671428591012955,0.17171429097652435,0.9822254883298759,54.406597292885195,-48.18848790259565,0.21269321347346665,163,1,0.17412652920327848,1.4073087301644756
206:254:13,254,13,165,14,14,38.602569580078125,38.737266540527344,38.847442626953125,38.602569580078125,38.737266540527344,38.847442626953125,0.02142857201397419,0.06942857056856155,0.18771427869796753,1.4868513762962083,54.43353030907672,-48.2428899714339,0.20304005968278943,164,1,0.1642632656153789,0.2060958811915971
206:254:13,254,13,166,13,13,38.41237258911133,38.52680969238281,39.628440856933594,38.41237258911133,38.52680969238281,39.628440856933594,0.0071428571827709675,0.11314285546541214,0.1697142869234085,1.81153286560826,54.36707777934551,-48.41782172777453,0.20740933437156792,165,1,0.15888970851978645,0.6995196663844837
206:254:13,254,13,167,14,14,38.207374572753906,38.314659118652344,38.46837615966797,38.207374572753906,38.314659118652344,38.46837615966797,0.028857143595814705,0.05528571456670761,0.20257142186164856,2.515164013282685,54.38425586320367,-48.3500192143515,0.20075176712615098,166,1,0.1226636422589168,0.6987624300119772
206:254:13,254,13,168,14,14,38.00457000732422,38.127105712890625,38.282440185546875,38.00457000732422,38.127105712890625,38.282440185546875,0.009428570978343487,0.11214286088943481,0.17742857336997986,3.0179076546669217,54.33009220808453,-48.4397299613808,0.1638210235810427,167,1,0.08760489993671161,0.23802011650154928
206:254:13,254,13,169,14,14,37.75557327270508,37.908016204833984,38.054439544677734,37.75557327270508,37.908016204833984,38.054439544677734,0.03285714238882065,0.10542857646942139,0.2077142894268036,3.5935388174432465,54.30724824694538,-48.48861416744723,0.1304613279328439,168,1,0.12688404930888775,0.23166726709423446
206:254:13,254,13,170,14,14,37.59657287597656,37.68939971923828,37.921573638916016,37.59657287597656,37.68939971923828,37.921573638916016,0.017142856493592262,0.059857144951820374,0.20514285564422607,4.216553290385398,54.29075763131607,-48.552195668252644,0.24901572071960348,169,1,0.0835030729917568,0.2646564426359973
206:254:13,254,13,171,16,16,37.39857482910156,37.486690521240234,37.6374397277832,37.39857482910156,37.486690521240234,37.6374397277832,0.012000000104308128,0.11642856895923615,0.2394285649061203,4.707170964279996,54.19848332768141,-48.614937363812864,0.23628723028057685,170,1,0.09672134841580954,0.2567705633130665
206:254:13,254,13,172,15,15,37.24188232421875,37.32221603393555,37.39864730834961,37.24188232421875,37.32221603393555,37.39864730834961,0.02628571353852749,0.09000000357627869,0.20657142996788025,5.41939725160819,54.22319961397794,-48.65787130848083,0.2547446236944616,171,1,0.08700244331478563,0.19064878319033352
206:254:13,254,13,173,13,13,37.039878845214844,37.12788772583008,37.287445068359375,37.039878845214844,37.12788772583008,37.287445068359375,0.015714285895228386,0.09828571230173111,0.21628572046756744,6.117978136261934,54.23112171446227,-48.697774992642316,0.25493261765970066,172,1,0.11017857229067009,0.19314111075303075
206:254:13,254,13,174,13,13,36.855377197265625,36.90715026855469,37.1551513671875,36.855377197265625,36.90715026855469,37.1551513671875,0.03685714304447174,0.09514285624027252,0.24285714328289032,6.52154631594059,54.12538678260715,-48.77853971943228,0.3852498150256499,173,1,0.12825899828217596,0.20572011408686156
206:254:13,254,13,175,15,15,36.69356918334961,36.73715591430664,37.127437591552734,36.69356918334961,36.73715591430664,37.127437591552734,0.024571428075432777,0.1411428600549698,0.2054285705089569,7.175797088379055,54.19083311290322,-48.84063130860872,0.2068433378922712,174,1,0.1423946183467765,0.49711552965735334
206:254:13,254,13,176,15,15,36.496646881103516,36.587154388427734,36.89164733886719,36.496646881103516,36.587154388427734,36.89164733886719,0.01371428556740284,0.06942857056856155,0.2305714339017868,7.800925042811194,54.187941002669774,-48.878074611490334,0.32259864535876726,175,1,0.09135548385160878,0.18650585745787124
206:254:13,254,13,177,15,15,36.370155334472656,36.42757034301758,36.74687957763672,36.370155334472656,36.42757034301758,36.74687957763672,0.018857141956686974,0.11828571557998657,0.21371428668498993,8.17961752439307,54.15320947362067,-49.005219794229546,0.3105938105852637,176,1,0.14846875004816137,0.1937772348026296
206:254:13,254,13,178,13,13,36.142879486083984,36.322811126708984,36.51388168334961,36.142879486083984,36.322811126708984,36.51388168334961,0.030857142060995102,0.10085714608430862,0.20657142996788025,8.62524523025012,54.136091023189906,-49.05490550948907,0.24193702378745116,177,1,0.14191703775144726,0.18276625615718872
206:254:13,254,13,179,15,15,36.02064895629883,36.21737289428711,36.370643615722656,36.02064895629883,36.21737289428711,36.370643615722656,0.029999999329447746,0.10057143121957779,0.2182857096195221,9.13677350947216,54.15399961279092,-49.1297920850816,0.1901168102873352,178,1,0.1579295022626867,0.20879982793988336
206:254:13,254,13,180,14,14,36.01364517211914,36.110130310058594,36.2388801574707,36.01364517211914,36.110130310058594,36.2388801574707,0.034857142716646194,0.13528570532798767,0.22257143259048462,9.58883154303922,54.16066694783103,-49.23450371633927,0.33704615813247385,179,1,0.16304659568797844,0.2447324318039047
206:254:13,254,13,181,17,17,35.93880844116211,36.02064514160156,36.1341552734375,35.93880844116211,36.02064514160156,36.1341552734375,0.013142856769263744,0.11571428924798965,0.2297142893075943,9.92645321232589,54.1490772548457,-49.30818940196294,0.18898516242045393,180,1,0.09937517576349875,0.34129453410525984
206:254:13,254,13,182,16,16,35.84037399291992,35.927764892578125,36.02064514160156,35.84037399291992,35.927764892578125,36.02064514160156,0.028285713866353035,0.087714284658432,0.21485714614391327,10.262298032148934,54.154470769555545,-49.383500678009575,0.18562902030855727,181,1,0.0910286886601946,0.18075710097021522
206:254:13,254,13,183,18,18,35.71615219116211,35.82126235961914,35.97944641113281,35.71615219116211,35.82126235961914,35.97944641113281,0.03314285725355148,0.07571429014205933,0.24085713922977448,10.527855078924487,54.12536189697582,-49.491322589256235,0.23932521256229636,182,1,0.09166386680810476,0.273393823485134
206:254:13,254,13,184,16,16,35.64757537841797,35.70054626464844,35.83443832397461,35.64757537841797,35.70054626464844,35.83443832397461,0.00828571431338787,0.1340000033378601,0.25,10.701626086445652,54.097320570491206,-49.55166110060954,0.22915871316063896,183,1,0.10708687930746863,0.17922744995243506
206:254:13,254,13,185,15,15,35.53244400024414,35.59037780761719,35.74843978881836,35.53244400024414,35.59037780761719,35.74843978881836,0.02257142774760723,0.10514285415410995,0.251714289188385,10.736797787691403,54.01754695017461,-49.653150068036936,0.193328320955633,184,1,0.13688930012037182,0.16461364595287487
206:254:13,254,13,186,16,16,35.434879302978516,35.51750946044922,35.6644401550293,35.434879302978516,35.51750946044922,35.6644401550293,0.004285714123398066,0.11757142841815948,0.2362857162952423,11.033056006128213,54.040087616680566,-49.70673429093452,0.21384600241948304,185,1,0.07675679967812582,0.21948636615177805
206:254:13,254,13,187,13,13,35.31815719604492,35.39315414428711,35.4970817565918,35.31815719604492,35.39315414428711,35.4970817565918,0.019428571686148643,0.12142857164144516,0.21657143533229828,11.144740913739701,53.995760794650025,-49.779738557641586,0.2691926564139774,186,1,0.13230629869077334,0.19788266878405497
206:254:13,254,13,188,12,12,35.226810455322266,35.272193908691406,35.39707946777344,35.226810455322266,35.272193908691406,35.39707946777344,0.019428571686148643,0.12271428108215332,0.22542856633663177,11.07118333647734,53.949618575541706,-49.883271214925195,0.39371676933802613,187,1,0.1302483094831665,0.22898799574580073
206:254:13,254,13,189,12,12,35.1275749206543,35.188812255859375,35.54764938354492,35.1275749206543,35.188812255859375,35.54764938354492,0.013142856769263744,0.10742856562137604,0.2288571447134018,11.159183841735269,53.948867140518125,-49.978965702918295,0.13213209395436934,188,1,0.1636820082495829,0.34146281163364534
206:254:13,254,13,190,17,17,35.01788330078125,35.125572204589844,35.43465042114258,35.01788330078125,35.125572204589844,35.43465042114258,0.025428570806980133,0.08799999952316284,0.24714285135269165,11.391649943765088,53.978838084419124,-50.0196033699163,0.11896457481493293,189,1,0.15779363774037325,0.2133978711881751
206:254:13,254,13,191,18,18,34.91764831542969,35.03469467163086,35.453372955322266,34.91764831542969,35.03469467163086,35.453372955322266,0.010571428574621677,0.07728571444749832,0.21799999475479126,11.36446050472018,53.90923323633155,-50.18798033429478,0.15014088792132693,190,1,0.16317755134914658,0.5281340404076574
206:254:13,254,13,192,15,15,34.87581253051758,34.959877014160156,35.192440032958984,34.87581253051758,34.959877014160156,35.192440032958984,0.016857143491506577,0.13828571140766144,0.2045714259147644,11.391882393101582,53.9158587514213,-50.23495413015881,0.15694167779089577,191,1,0.1362695247591956,0.3606380500449782
206:254:13,254,13,193,16,16,34.805809020996094,34.938011169433594,35.114376068115234,34.805809020996094,34.938011169433594,35.114376068115234,0.012285714037716389,0.09571428596973419,0.22285714745521545,11.341336820454872,53.90998527965054,-50.33879424811228,0.19063721853990936,192,1,0.11746453706923862,0.35864465823668323
206:254:13,254,13,194,18,18,34.715576171875,34.83776092529297,34.8951530456543,34.715576171875,34.83776092529297,34.8951530456543,0.020285714417696,0.07128570973873138,0.2522857189178467,11.23352386727098,53.86395816321024,-50.42281398678474,0.1728255605932486,193,1,0.1196555735370202,0.2735985371129284
206:254:13,254,13,195,17,17,34.589576721191406,34.7515754699707,35.112152099609375,34.589576721191406,34.7515754699707,35.112152099609375,0.01600000075995922,0.10400000214576721,0.2288571447134018,11.087017762990765,53.87409316882186,-50.48850368389121,0.06477833304739494,194,1,0.14735616286341538,0.27705566480788546
206:254:13,254,13,196,21,21,34.46537399291992,34.616153717041016,34.80921936035156,34.46537399291992,34.616153717041016,34.80921936035156,0.00342857139185071,0.08542857319116592,0.238571435213089,10.816107155484975,53.78989899950846,-50.56821932779042,0.03632246160711931,195,1,0.16296055516840843,0.3864672679971448
206:254:13,254,13,197,16,16,34.38656997680664,34.51612854003906,34.63322067260742,34.38656997680664,34.51612854003906,34.63322067260742,0.007428571581840515,0.14800000190734863,0.2102857083082199,10.726371910989457,53.738918381076935,-50.635712780510325,0.09165699769903944,196,1,0.06904400564362005,0.24540305700089193
206:254:13,254,13,198,17,17,34.29137420654297,34.424156188964844,34.626155853271484,34.29137420654297,34.424156188964844,34.626155853271484,0.017142856493592262,0.09914285689592361,0.23428571224212646,10.568400620009793,53.67541748028787,-50.744767834138045,0.17331809533992792,197,1,0.08497962640780528,0.2785596272022924
206:254:13,254,13,199,15,15,34.18657302856445,34.28864669799805,34.38564682006836,34.18657302856445,34.28864669799805,34.38564682006836,0.01485714316368103,0.081142857670784,0.243428573012352,10.343025388967082,53.64472767558077,-50.79626363934042,0.157310185002495,198,1,0.132004247341607,0.2557621112750533
206:254:13,254,13,200,13,13,34.052574157714844,34.161373138427734,34.33464813232422,34.052574157714844,34.161373138427734,34.33464813232422,0.05542857199907303,0.12142857164144516,0.23657143115997314,9.980978205971672,53.566499125320426,-50.86689291180259,0.1840283751137721,199,1,0.10174254586145547,0.25302583979870963
206:254:13,254,13,201,18,18,33.944374084472656,34.08333206176758,34.3404426574707,33.944374084472656,34.08333206176758,34.3404426574707,0.012571428902447224,0.08757142722606659,0.2411428540945053,9.727578891015726,53.51359370494562,-51.0146179796964,0.0865766074286442,200,1,0.15763036958909807,0.33397654889882955
206:254:13,254,13,202,20,20,33.83237838745117,33.9661865234375,34.38488006591797,33.83237838745117,33.9661865234375,34.38488006591797,0.010285714641213417,0.06771428883075714,0.2280000001192093,9.351737957083827,53.44062673794815,-51.12738120968714,0.06376040965305693,201,1,0.12114012034122922,0.2716641376603119
206:254:13,254,13,203,15,15,33.73837661743164,33.84465026855469,34.15916061401367,33.73837661743164,33.84465026855469,34.15916061401367,0.060857143253088,0.12600000202655792,0.22628571093082428,8.978629855710606,53.40554031835594,-51.193278769112254,0.06442682533118844,202,1,0.08709287704942839,0.2281674005159771
206:254:13,254,13,204,18,18,33.642574310302734,33.76776123046875,34.12015914916992,33.642574310302734,33.76776123046875,34.12015914916992,0.01914285682141781,0.10314285755157471,0.20314285159111023,8.636506992983904,53.40495365734394,-51.26845967094844,-0.029802642205425094,203,1,0.09547250776374569,0.20048498037282575
206:254:13,254,13,205,14,14,33.50156784057617,33.66343688964844,33.85722351074219,33.50156784057617,33.66343688964844,33.85722351074219,0.022285714745521545,0.13542857766151428,0.23971427977085114,8.262845702029136,53.34534597575295,-51.33909751419704,0.08688616340260188,204,1,0.09670306708084139,0.3352434654618719
206:254:13,254,13,206,20,20,33.414573669433594,33.56401443481445,33.65065002441406,33.414573669433594,33.56401443481445,33.65065002441406,0.009142857044935226,0.07257142663002014,0.24314285814762115,7.736959584259077,53.2651003737703,-51.46842071159877,0.10886574147772113,205,1,0.14849171779842474,0.29017978007150674
206:254:13,254,13,207,18,18,33.233154296875,33.40050506591797,33.51494216918945,33.233154296875,33.40050506591797,33.51494216918945,0.013142856769263744,0.09314285963773727,0.243428573012352,7.151991244604848,53.19214439036346,-51.530790623260174,-0.013961974545178212,206,1,0.13372665057200828,0.22561555178486492
206:254:13,254,13,208,20,20,33.056888580322266,33.27253723144531,33.567649841308594,33.056888580322266,33.27253723144531,33.567649841308594,0.008571428246796131,0.08828571438789368,0.25114285945892334,6.543552541124791,53.14628105791119,-51.63638413001926,-0.051317173576167184,207,1,0.12803423663019142,0.36262171794792797
