序列,统计量,分组,权重,五位模式,可见或命中位数,原始数量,分母,比例,有效窗口数,序列数
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计0个扫描,0,0,143589605,0,501,1
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计1个扫描,1,98475203,143589605,0.6715281493768024,501,1
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计2个扫描,2,24481367,143589605,0.17172177010674142,501,1
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计3个扫描,3,10440905,143589605,0.07597729332497657,501,1
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计4个扫描,4,5590177,143589605,0.04285217206801149,501,1
150,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计5个扫描,5,4601953,143589605,0.03792061512346809,501,1
150,扫描命中五位编码,全部,统计单位等权,00000,0,0,143589605,0.0,501,1
150,扫描命中五位编码,全部,统计单位等权,00001,1,20769386,143589605,0.14464407782165012,501,1
150,扫描命中五位编码,全部,统计单位等权,00010,1,19163681,143589605,0.13346147863558785,501,1
150,扫描命中五位编码,全部,统计单位等权,00011,2,3412743,143589605,0.02376734026115609,501,1
150,扫描命中五位编码,全部,统计单位等权,00100,1,18780028,143589605,0.1307896069496117,501,1
150,扫描命中五位编码,全部,统计单位等权,00101,2,2275582,143589605,0.015847818510260545,501,1
150,扫描命中五位编码,全部,统计单位等权,00110,2,2666655,143589605,0.01857136524611235,501,1
150,扫描命中五位编码,全部,统计单位等权,00111,3,1603140,143589605,0.011164735775963726,501,1
150,扫描命中五位编码,全部,统计单位等权,01000,1,19070474,143589605,0.13281235783049894,501,1
150,扫描命中五位编码,全部,统计单位等权,01001,2,1940629,143589605,0.013515107865921075,501,1
150,扫描命中五位编码,全部,统计单位等权,01010,2,2041020,143589605,0.014214260147870732,501,1
150,扫描命中五位编码,全部,统计单位等权,01011,3,950651,143589605,0.006620611568643844,501,1
150,扫描命中五位编码,全部,统计单位等权,01100,2,2681222,143589605,0.018672814094028604,501,1
150,扫描命中五位编码,全部,统计单位等权,01101,3,884312,143589605,0.006158607372727294,501,1
150,扫描命中五位编码,全部,统计单位等权,01110,3,1154462,143589605,0.008040010974332022,501,1
150,扫描命中五位编码,全部,统计单位等权,01111,4,1401205,143589605,0.00975840138288562,501,1
150,扫描命中五位编码,全部,统计单位等权,10000,1,20691634,143589605,0.14410259015616067,501,1
150,扫描命中五位编码,全部,统计单位等权,10001,2,1832899,143589605,0.012764844641783088,501,1
150,扫描命中五位编码,全部,统计单位等权,10010,2,1910196,143589605,0.013303163554214108,501,1
150,扫描命中五位编码,全部,统计单位等权,10011,3,857329,143589605,0.005970689869924776,501,1
150,扫描命中五位编码,全部,统计单位等权,10100,2,2246438,143589605,0.015644851171503674,501,1
150,扫描命中五位编码,全部,统计单位等权,10101,3,718763,143589605,0.0050056757242280875,501,1
150,扫描命中五位编码,全部,统计单位等权,10110,3,894905,143589605,0.0062323801225026,501,1
150,扫描命中五位编码,全部,统计单位等权,10111,4,953125,143589605,0.006637841228130686,501,1
150,扫描命中五位编码,全部,统计单位等权,11000,2,3473983,143589605,0.024193833529941113,501,1
150,扫描命中五位编码,全部,统计单位等权,11001,3,830542,143589605,0.005784137368439728,501,1
150,扫描命中五位编码,全部,统计单位等权,11010,3,923756,143589605,0.0064333069235757,501,1
150,扫描命中五位编码,全部,统计单位等权,11011,4,894993,143589605,0.006232992980236975,501,1
150,扫描命中五位编码,全部,统计单位等权,11100,3,1623045,143589605,0.01130336001690373,501,1
150,扫描命中五位编码,全部,统计单位等权,11101,4,934864,143589605,0.006510666283955583,501,1
150,扫描命中五位编码,全部,统计单位等权,11110,4,1405990,143589605,0.009791725522192223,501,1
150,扫描命中五位编码,全部,统计单位等权,11111,5,4601953,143589605,0.03204934646905672,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计0个扫描,0,0,143589605,0,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计1个扫描,1,98475203,143589605,0.6858101113935093,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计2个扫描,2,24481367,143589605,0.17049539902279137,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计3个扫描,3,10440905,143589605,0.07271351571724151,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计4个扫描,4,5590177,143589605,0.03893162739740109,501,1
150,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计5个扫描,5,4601953,143589605,0.03204934646905672,501,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00000,0,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00001,1,1920,4746,0.7519960919678517,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00010,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00011,2,335,4746,0.05369068982276749,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00100,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00101,2,254,4746,0.03353775063061369,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00110,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00111,3,178,4746,0.013311468144781019,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01000,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01001,2,235,4746,0.035075140409451304,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01010,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01011,3,147,4746,0.009547316942533307,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01100,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01101,3,116,4746,0.008118078933912014,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01110,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01111,4,182,4746,0.008737112246784178,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10000,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10001,2,186,4746,0.02341817350270879,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10010,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10011,3,105,4746,0.00693787507401397,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10100,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10101,3,111,4746,0.007774458346457554,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10110,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10111,4,146,4746,0.0069425635655165924,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11000,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11001,3,96,4746,0.006996998103319776,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11010,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11011,4,120,4746,0.006435200534160846,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11100,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11101,4,120,4746,0.0063324556748177606,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11110,4,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11111,5,495,4746,0.021148626100309945,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计0个扫描,0,0,4746,0,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计1个扫描,1,1920,4746,0.7519960919678517,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计2个扫描,2,1010,4746,0.14572175436554127,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计3个扫描,3,753,4746,0.05268619554501764,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计4个扫描,4,568,4746,0.028447332021279376,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计5个扫描,5,495,4746,0.021148626100309945,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00000,0,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00001,1,1920,4746,0.404551201011378,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00010,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00011,2,335,4746,0.07058575642646439,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00100,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00101,2,254,4746,0.05351875263379688,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00110,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,00111,3,178,4746,0.03750526759376317,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01000,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01001,2,235,4746,0.049515381373788456,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01010,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01011,3,147,4746,0.030973451327433628,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01100,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01101,3,116,4746,0.024441635061104087,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01110,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,01111,4,182,4746,0.038348082595870206,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10000,1,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10001,2,186,4746,0.039190897597977246,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10010,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10011,3,105,4746,0.022123893805309734,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10100,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10101,3,111,4746,0.02338811630847029,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10110,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,10111,4,146,4746,0.03076274757690687,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11000,2,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11001,3,96,4746,0.020227560050568902,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11010,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11011,4,120,4746,0.025284450063211124,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11100,3,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11101,4,120,4746,0.025284450063211124,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11110,4,0,4746,0.0,267,1
150,扫描命中五位编码,当前异常占据体素,统计单位等权,11111,5,495,4746,0.10429835651074588,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计0个扫描,0,0,4746,0,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计1个扫描,1,1920,4746,0.404551201011378,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计2个扫描,2,1010,4746,0.21281078803202697,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计3个扫描,3,753,4746,0.1586599241466498,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计4个扫描,4,568,4746,0.11967973029919932,267,1
150,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计5个扫描,5,495,4746,0.10429835651074588,267,1
