sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,category,fraction,count
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,144,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,145,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,146,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,147,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,148,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,149,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,150,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,151,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,152,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,153,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,154,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,155,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,156,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,157,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,158,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,159,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,160,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,161,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,162,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,163,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,164,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,165,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,166,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,167,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,168,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,169,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,170,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,171,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,172,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,173,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,174,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,175,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,176,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,177,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,178,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,179,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,180,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,181,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,182,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,183,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,184,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,185,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,186,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,187,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,188,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,189,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,190,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,191,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,192,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,193,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,194,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,195,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,196,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,197,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,198,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,199,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,200,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,201,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,202,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,203,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,204,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,205,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,206,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,207,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,208,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,209,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,210,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,211,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,212,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,213,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,214,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,215,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,216,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,217,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,218,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,219,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,220,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,221,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,222,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,223,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,224,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,225,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,226,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,227,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,228,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,229,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,230,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,231,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,232,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,233,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,234,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,235,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,236,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,237,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,238,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,239,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,240,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,241,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,242,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,243,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,244,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,245,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,246,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,247,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,248,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,249,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,250,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,251,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,252,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,253,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,254,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,255,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,256,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,257,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,258,0.0,0
149,D01,raw_semantic,all_frames,all,point,observation_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,259,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,0,0.21453069211926082,9422360
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,1,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,2,6.743352766291124e-05,3023
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,3,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,4,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,5,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,6,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,7,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,8,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,9,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,10,0.0031134440620624306,134750
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,11,5.707155525875217e-06,248
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,12,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,13,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,14,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,15,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,16,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,17,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,18,1.2924021213864478e-05,579
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,19,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,20,2.3061417533195337e-05,1024
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,21,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,22,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,23,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,24,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,25,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,26,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,27,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,28,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,29,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,30,2.037959354383899e-05,901
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,31,6.794373715014072e-08,3
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,32,1.1504033911931955e-06,51
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,33,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,34,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,35,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,36,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,37,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,38,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,39,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,40,0.7611529743653114,33679839
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,41,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,42,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,43,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,44,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,45,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,46,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,47,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,48,1.6624482686614408e-06,73
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,49,6.440872851630759e-07,30
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,50,0.006331664382059402,278476
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,51,0.004019276346557333,177802
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,52,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,53,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,54,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,55,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,56,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,57,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,58,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,59,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,60,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,61,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,62,0.0,0
149,D01,raw_semantic,all_frames,all,point,frame_equal,44169869,44169869,378,378,1,0.0,0.0,0.0,80.0,,63,0.0,0
