first,second,target_recall,change,sequence,frame,slot,semantic,instance,range_m,count_in_scan,first_score,second_score
m500,replay,0.95,fixed_fp,153,222,112642,40,0,8.017781257629395,62,-1.4140625,-3.875
m500,replay,0.95,new_fn,153,222,73227,2,30551,21.056011199951172,9,0.255859375,-3.109375
m500,ap,0.95,new_fp,153,222,81930,40,0,30.417844772338867,11,-3.765625,-1.0625
m500,ap,0.95,fixed_fp,153,222,113104,40,0,6.07381534576416,57,-2.125,-4.53125
m500,ap,0.95,new_fn,153,222,73227,2,30551,21.056011199951172,9,0.255859375,-4.59375
m500,lr,0.95,new_fp,153,222,74230,40,0,20.61076545715332,1,-2.359375,-1.28125
m500,lr,0.95,fixed_fp,153,222,113253,50,0,3.0639541149139404,53,-2.109375,-4.0
replay,ap,0.95,new_fp,153,222,97280,40,0,12.539290428161621,12,-4.8125,-2.140625
replay,lr,0.95,new_fp,153,222,74226,40,0,20.95276641845703,10,-3.75,0.78125
replay,lr,0.95,fixed_fp,153,222,70118,40,0,39.7626953125,4,-2.1875,-1.90625
replay,lr,0.95,fixed_fn,153,222,73227,2,30551,21.056011199951172,9,-3.109375,1.3359375
m500,m1547,0.5,fixed_fp,153,223,74230,40,0,20.01576805114746,1,10.4375,11.25
m500,m1547,0.5,new_fn,153,223,73230,2,30550,19.94801139831543,2,10.75,11.875
m500,m1547,0.95,new_fp,153,223,80894,40,0,33.74335479736328,10,-2.828125,-0.9375
m500,m1547,0.95,fixed_fp,153,223,117378,50,0,2.5160770416259766,341,0.1435546875,-2.5625
m500,b1547,0.5,fixed_fn,153,223,73227,2,30551,20.504011154174805,4,6.9375,6.90625
m500,b1547,0.95,new_fp,153,223,73233,40,0,21.869007110595703,1,-2.328125,2.46875
m500,b1547,0.95,fixed_fp,153,223,119393,50,0,2.763575553894043,747,0.361328125,-2.046875
m500,replay,0.5,fixed_fp,153,223,74230,40,0,20.01576805114746,1,10.4375,3.546875
m500,replay,0.5,new_fn,153,223,73230,2,30550,19.94801139831543,2,10.75,4.0625
m500,replay,0.95,new_fp,153,223,116737,40,0,7.442850589752197,16,-2.40625,-1.625
m500,replay,0.95,fixed_fp,153,223,119393,50,0,2.763575553894043,746,0.361328125,-5.75
m500,ap,0.5,fixed_fp,153,223,74230,40,0,20.01576805114746,1,10.4375,4.8125
m500,ap,0.5,new_fn,153,223,73230,2,30550,19.94801139831543,2,10.75,5.15625
m500,ap,0.95,new_fp,153,223,84993,40,0,21.945133209228516,25,-3.671875,-1.609375
m500,ap,0.95,fixed_fp,153,223,119393,50,0,2.763575553894043,746,0.361328125,-6.40625
m500,lr,0.5,fixed_fp,153,223,74230,40,0,20.01576805114746,1,10.4375,10.875
m500,lr,0.5,new_fn,153,223,73229,2,30551,20.644010543823242,1,10.25,11.0625
m500,lr,0.95,new_fp,153,223,80894,40,0,33.74335479736328,8,-2.828125,0.000659942626953125
m500,lr,0.95,fixed_fp,153,223,101378,40,0,11.116332054138184,13,-2.203125,-3.53125
replay,ap,0.95,new_fp,153,223,84994,40,0,22.482135772705078,13,-2.65625,-0.26171875
replay,ap,0.95,fixed_fp,153,223,120819,40,0,7.0611701011657715,4,-2.40625,-2.484375
replay,lr,0.5,fixed_fn,153,223,73230,2,30550,19.94801139831543,1,4.0625,11.3125
replay,lr,0.95,new_fp,153,223,119398,50,0,2.6345908641815186,736,-5.90625,0.46484375
replay,lr,0.95,fixed_fp,153,223,116740,40,0,7.414851665496826,11,-1.4453125,-1.7734375
m500,m1547,0.95,new_fp,153,224,119815,40,0,7.079169750213623,30,-3.34375,-0.99609375
m500,m1547,0.95,fixed_fp,153,224,100331,40,0,11.507824897766113,6,-2.21875,-2.296875
m500,b1547,0.95,new_fp,153,224,90148,40,0,17.897933959960938,1,-2.546875,-0.177734375
m500,b1547,0.95,fixed_fp,153,224,120455,50,0,2.5343880653381348,53,-0.62890625,-1.6640625
m500,replay,0.5,fixed_fp,153,224,74228,40,0,20.05776596069336,3,12.375,5.84375
m500,replay,0.5,new_fn,153,224,73229,2,30551,20.11201286315918,6,12.1875,6.0625
m500,replay,0.95,new_fp,153,224,120821,40,0,7.041170120239258,59,-3.046875,-0.58203125
m500,replay,0.95,fixed_fp,153,224,119419,50,0,2.5775980949401855,77,0.451171875,-3.421875
m500,ap,0.95,new_fp,153,224,119809,40,0,7.101169109344482,99,-3.421875,0.1533203125
m500,ap,0.95,fixed_fp,153,224,119421,50,0,2.615593194961548,73,0.1982421875,-5.03125
m500,lr,0.95,new_fp,153,224,120824,40,0,7.043170928955078,45,-2.9375,-0.11181640625
m500,lr,0.95,fixed_fp,153,224,75267,40,0,19.11656951904297,9,-1.4609375,-2.25
replay,ap,0.5,new_fp,153,224,74228,40,0,20.05776596069336,3,5.84375,9.125
replay,ap,0.5,fixed_fn,153,224,73229,2,30551,20.11201286315918,6,6.0625,9.625
replay,ap,0.95,new_fp,153,224,117782,40,0,7.422617435455322,45,-3.078125,-2.234375
replay,ap,0.95,fixed_fp,153,224,73233,40,0,21.891008377075195,1,-0.64453125,-3.375
replay,lr,0.5,new_fp,153,224,74228,40,0,20.05776596069336,3,5.84375,14.5625
replay,lr,0.5,fixed_fn,153,224,73229,2,30551,20.11201286315918,6,6.0625,14.375
replay,lr,0.95,new_fp,153,224,119423,50,0,2.6365904808044434,69,-3.671875,1.59375
replay,lr,0.95,fixed_fp,153,224,119808,40,0,7.03717041015625,15,-2.28125,-1.4296875
m500,m1547,0.5,fixed_fp,153,225,75260,40,0,19.45256805419922,5,10.9375,11.5
m500,m1547,0.5,new_fn,153,225,74226,2,30551,19.468767166137695,2,12.0625,12.4375
m500,m1547,0.95,new_fp,153,225,81436,40,0,14.495119094848633,5,-2.46875,-1.3359375
m500,m1547,0.95,fixed_fp,153,225,120253,40,0,5.486205577850342,37,-2.0625,-4.34375
m500,b1547,0.5,new_fp,153,225,75258,40,0,19.422571182250977,1,10.125,7.28125
m500,b1547,0.5,fixed_fp,153,225,75262,40,0,19.23556900024414,2,10.625,6.28125
m500,b1547,0.5,new_fn,153,225,74233,2,30550,19.19076919555664,2,11.0,5.90625
m500,b1547,0.95,fixed_fp,153,225,119786,40,0,7.170384407043457,52,-1.5234375,-3.5625
m500,replay,0.5,fixed_fp,153,225,75261,40,0,19.455570220947266,6,10.9375,2.46875
m500,replay,0.5,new_fn,153,225,74228,2,30551,19.50276756286621,12,12.875,3.0
m500,replay,0.95,new_fp,153,225,97270,40,0,13.254541397094727,1,-2.640625,-2.46875
m500,replay,0.95,fixed_fp,153,225,116732,40,0,7.592087745666504,55,-2.21875,-5.4375
m500,ap,0.5,fixed_fp,153,225,75261,40,0,19.455570220947266,6,10.9375,4.59375
m500,ap,0.5,new_fn,153,225,74228,2,30551,19.50276756286621,12,12.875,4.71875
m500,ap,0.95,new_fp,153,225,97281,40,0,12.958288192749023,17,-3.265625,-2.375
m500,ap,0.95,fixed_fp,153,225,120825,40,0,7.005170822143555,44,-2.078125,-2.546875
m500,lr,0.5,fixed_fp,153,225,75261,40,0,19.455570220947266,6,10.9375,10.4375
m500,lr,0.5,new_fn,153,225,74227,2,30551,19.47776985168457,6,11.8125,10.8125
m500,lr,0.95,new_fp,153,225,80927,40,0,36.145084381103516,1,-2.90625,-1.1796875
m500,lr,0.95,fixed_fp,153,225,119827,40,0,7.051170349121094,39,-1.234375,-3.171875
replay,ap,0.95,new_fp,153,225,97281,40,0,12.958288192749023,27,-3.65625,-2.375
replay,lr,0.5,fixed_fn,153,225,74229,2,30551,19.591766357421875,6,3.015625,11.5625
replay,lr,0.95,new_fp,153,225,76304,40,0,18.622323989868164,17,-3.90625,-0.95703125
replay,lr,0.95,fixed_fp,153,225,97270,40,0,13.254541397094727,1,-2.46875,-1.875
m500,m1547,0.95,new_fp,153,226,76809,40,0,46.518043518066406,19,-2.984375,-1.40625
m500,m1547,0.95,fixed_fp,153,226,112995,40,0,3.5919127464294434,89,-1.7734375,-7.375
m500,b1547,0.95,fixed_fp,153,226,111962,40,0,3.5981361865997314,126,-1.7421875,-6.53125
m500,replay,0.5,new_fn,153,226,75258,2,30551,19.005571365356445,16,11.5625,3.453125
m500,replay,0.95,new_fp,153,226,113741,40,0,8.897522926330566,2,-2.625,-2.359375
m500,replay,0.95,fixed_fp,153,226,109874,40,0,3.0586419105529785,131,-2.234375,-9.8125
m500,ap,0.5,new_fn,153,226,75259,2,30551,18.9605712890625,10,11.6875,4.59375
m500,ap,0.95,new_fp,153,226,95207,40,0,14.36198616027832,10,-2.640625,-1.3359375
m500,ap,0.95,fixed_fp,153,226,111795,40,0,3.7781245708465576,114,-2.203125,-4.75
m500,lr,0.95,new_fp,153,226,71145,40,0,31.357507705688477,2,-4.125,-1.234375
m500,lr,0.95,fixed_fp,153,226,111795,40,0,3.7781245708465576,113,-2.203125,-2.546875
replay,ap,0.5,fixed_fn,153,226,74234,2,30550,18.754770278930664,6,4.65625,7.5
replay,ap,0.95,new_fp,153,226,82928,40,0,29.981842041015625,26,-4.8125,-2.28125
replay,ap,0.95,fixed_fp,153,226,113741,40,0,8.897522926330566,1,-2.359375,-2.53125
replay,lr,0.5,fixed_fn,153,226,75258,2,30551,19.005571365356445,16,3.453125,11.875
replay,lr,0.95,new_fp,153,226,76304,40,0,18.710323333740234,21,-3.203125,-0.5703125
replay,lr,0.95,fixed_fp,153,226,113741,40,0,8.897522926330566,3,-2.359375,-2.578125
m500,m1547,0.5,new_fp,153,227,76298,40,0,18.44632339477539,1,10.0625,12.75
m500,m1547,0.95,new_fp,153,227,80928,40,0,36.26808166503906,18,-3.34375,-1.078125
m500,m1547,0.95,fixed_fp,153,227,114001,40,0,3.5106709003448486,270,-1.859375,-8.3125
m500,b1547,0.95,new_fp,153,227,111941,40,0,3.799123525619507,15,-3.953125,0.07568359375
m500,b1547,0.95,fixed_fp,153,227,113793,40,0,2.9837136268615723,278,-1.828125,-4.03125
m500,replay,0.5,fixed_fp,153,227,76292,40,0,18.453323364257812,7,14.375,5.9375
m500,replay,0.5,new_fn,153,227,75261,2,30551,18.565570831298828,9,14.8125,5.90625
m500,replay,0.95,new_fp,153,227,85050,40,0,22.63813591003418,10,-2.96875,-1.3046875
m500,replay,0.95,fixed_fp,153,227,111886,40,0,2.723212480545044,284,-2.234375,-10.125
m500,ap,0.95,new_fp,153,227,88114,40,0,19.30144691467285,26,-2.921875,-1.03125
m500,ap,0.95,fixed_fp,153,227,113942,40,0,3.048707962036133,276,-1.9296875,-9.0625
m500,lr,0.95,new_fp,153,227,74736,40,0,47.74674987792969,4,-2.328125,-0.010498046875
m500,lr,0.95,fixed_fp,153,227,113793,40,0,2.9837136268615723,278,-1.828125,-2.59375
replay,ap,0.5,new_fp,153,227,76292,40,0,18.453323364257812,7,5.9375,10.25
replay,ap,0.5,fixed_fn,153,227,75261,2,30551,18.565570831298828,9,5.90625,9.4375
replay,ap,0.95,new_fp,153,227,89145,40,0,19.713180541992188,24,-3.171875,-1.1875
replay,lr,0.5,new_fp,153,227,76292,40,0,18.453323364257812,7,5.9375,14.9375
replay,lr,0.5,fixed_fn,153,227,75261,2,30551,18.565570831298828,9,5.90625,14.5
replay,lr,0.95,new_fp,153,227,77324,40,0,17.654067993164062,6,-2.6875,1.4140625
replay,lr,0.95,fixed_fp,153,227,86050,40,0,22.653898239135742,6,-1.65625,-2.984375
m500,m1547,0.5,new_fp,153,228,77325,40,0,17.860065460205078,7,6.375,13.9375
m500,m1547,0.5,fixed_fn,153,228,76299,2,30550,17.742324829101562,1,8.8125,19.0
m500,m1547,0.95,new_fp,153,228,78338,40,0,17.126821517944336,20,-2.875,0.71484375
m500,m1547,0.95,fixed_fp,153,228,103695,40,0,2.628115653991699,602,-1.515625,-9.5625
m500,b1547,0.95,new_fp,153,228,109923,40,0,4.04957389831543,37,-4.03125,1.2890625
m500,b1547,0.95,fixed_fp,153,228,103689,40,0,2.724104404449463,591,-2.09375,-7.3125
m500,replay,0.5,new_fn,153,228,76297,2,30550,17.492328643798828,3,10.625,5.1875
m500,replay,0.95,new_fp,153,228,78339,40,0,17.18482208251953,14,-3.15625,-2.140625
m500,replay,0.95,fixed_fp,153,228,103693,40,0,2.649113416671753,606,-1.375,-9.9375
m500,ap,0.5,new_fp,153,228,77325,40,0,17.860065460205078,5,6.375,7.15625
m500,ap,0.5,fixed_fn,153,228,76299,2,30550,17.742324829101562,1,8.8125,10.0
m500,ap,0.95,new_fp,153,228,82931,40,0,28.58284568786621,8,-2.421875,-1.9453125
m500,ap,0.95,fixed_fp,153,228,103694,40,0,2.664111614227295,603,-1.4140625,-9.0625
m500,lr,0.5,new_fn,153,228,76297,2,30550,17.492328643798828,1,10.625,10.875
m500,lr,0.95,new_fp,153,228,75242,40,0,22.65456199645996,7,-2.265625,-0.58984375
m500,lr,0.95,fixed_fp,153,228,104445,40,0,10.01587963104248,569,-1.84375,-3.875
replay,ap,0.5,new_fp,153,228,77325,40,0,17.860065460205078,5,3.8125,7.15625
replay,ap,0.5,fixed_fn,153,228,76298,2,30550,17.556325912475586,4,5.71875,11.4375
replay,ap,0.95,new_fp,153,228,77319,40,0,18.109066009521484,5,-2.859375,-1.0546875
replay,ap,0.95,fixed_fp,153,228,78338,40,0,17.126821517944336,8,-1.9453125,-3.375
replay,lr,0.5,fixed_fn,153,228,76298,2,30550,17.556325912475586,2,5.71875,12.125
replay,lr,0.95,new_fp,153,228,99592,40,0,2.842045783996582,38,-10.0,-0.609375
replay,lr,0.95,fixed_fp,153,228,79896,40,0,37.575347900390625,8,-2.3125,-1.390625
m500,m1547,0.5,new_fp,153,229,78329,40,0,16.99582290649414,6,6.09375,12.5
m500,m1547,0.95,new_fp,153,229,80895,40,0,32.787349700927734,14,-3.859375,-1.40625
m500,m1547,0.95,fixed_fp,153,229,106707,40,0,2.790372133255005,154,-1.5703125,-10.4375
m500,b1547,0.95,new_fp,153,229,80902,40,0,30.02509307861328,9,-2.5,1.0703125
m500,b1547,0.95,fixed_fp,153,229,106706,40,0,2.775373697280884,155,-1.1640625,-5.0625
m500,replay,0.95,new_fp,153,229,80904,40,0,30.94109344482422,8,-2.859375,-0.5390625
m500,replay,0.95,fixed_fp,153,229,105713,40,0,2.8046059608459473,167,-1.9921875,-10.375
m500,ap,0.5,new_fp,153,229,78335,40,0,17.050823211669922,4,8.625,7.59375
m500,ap,0.95,new_fp,153,229,80905,40,0,31.187091827392578,14,-2.953125,0.48046875
m500,ap,0.95,fixed_fp,153,229,105819,40,0,2.565634250640869,161,-2.15625,-8.9375
m500,lr,0.5,new_fp,153,229,78328,40,0,17.03182029724121,1,9.0,11.875
m500,lr,0.95,new_fp,153,229,80903,40,0,30.469093322753906,6,-3.015625,-1.015625
m500,lr,0.95,fixed_fp,153,229,106705,40,0,2.7963714599609375,158,-1.3984375,-3.609375
replay,ap,0.5,new_fp,153,229,78335,40,0,17.050823211669922,4,4.25,7.59375
replay,ap,0.95,new_fp,153,229,80895,40,0,32.787349700927734,12,-3.21875,-0.107421875
replay,lr,0.5,new_fp,153,229,78328,40,0,17.03182029724121,1,6.21875,11.875
replay,lr,0.95,new_fp,153,229,78322,40,0,17.23082160949707,9,-3.078125,1.0859375
replay,lr,0.95,fixed_fp,153,229,80905,40,0,31.187091827392578,2,-2.046875,-2.125
m500,m1547,0.5,new_fp,153,230,78327,40,0,17.12782096862793,5,9.5,17.0
m500,m1547,0.95,new_fp,153,230,80404,40,0,15.716377258300781,1,-2.375,-0.2041015625
m500,m1547,0.95,fixed_fp,153,230,120107,40,0,3.688282012939453,113,-1.5703125,-4.59375
m500,b1547,0.5,new_fp,153,230,78329,40,0,17.087820053100586,1,9.6875,6.90625
m500,b1547,0.5,new_fn,153,230,77333,2,30550,16.84406852722168,2,11.8125,5.5625
m500,b1547,0.95,new_fp,153,230,88103,40,0,19.907445907592773,7,-3.703125,0.56640625
m500,b1547,0.95,fixed_fp,153,230,118034,40,0,3.1177775859832764,129,-2.015625,-4.59375
m500,replay,0.5,fixed_fp,153,230,78326,40,0,17.088821411132812,1,11.1875,5.90625
m500,replay,0.5,new_fn,153,230,77333,2,30550,16.84406852722168,6,11.8125,3.0
m500,replay,0.95,fixed_fp,153,230,118007,40,0,3.5377447605133057,139,-1.0859375,-4.4375
m500,ap,0.5,new_fp,153,230,78328,40,0,17.092819213867188,3,6.96875,8.5625
m500,ap,0.5,new_fn,153,230,77333,2,30550,16.84406852722168,2,11.8125,6.34375
m500,ap,0.95,new_fp,153,230,88104,40,0,19.917444229125977,2,-3.546875,-2.09375
m500,ap,0.95,fixed_fp,153,230,118008,40,0,3.548743963241577,138,-1.125,-7.875
m500,lr,0.5,new_fp,153,230,78329,40,0,17.087820053100586,1,9.6875,11.5
m500,lr,0.5,new_fn,153,230,77333,2,30550,16.84406852722168,6,11.8125,10.5
m500,lr,0.95,fixed_fp,153,230,118034,40,0,3.1177775859832764,130,-2.015625,-3.015625
replay,ap,0.5,new_fp,153,230,78328,40,0,17.092819213867188,4,3.921875,8.5625
replay,ap,0.5,fixed_fn,153,230,78330,2,30550,16.660823822021484,4,3.90625,7.0625
replay,ap,0.95,new_fp,153,230,88103,40,0,19.907445907592773,4,-3.78125,-2.046875
replay,ap,0.95,fixed_fp,153,230,78337,40,0,17.280820846557617,1,-2.4375,-2.671875
replay,lr,0.5,new_fp,153,230,78329,40,0,17.087820053100586,2,5.15625,11.5
replay,lr,0.95,new_fp,153,230,79365,40,0,16.14362907409668,9,-3.5625,-0.06494140625
m500,m1547,0.5,new_fp,153,231,79367,40,0,16.363630294799805,1,6.59375,13.4375
m500,m1547,0.95,new_fp,153,231,122215,40,0,3.23486328125,248,-3.640625,-0.03369140625
m500,m1547,0.95,fixed_fp,153,231,113723,40,0,6.601556301116943,259,-1.9375,-4.03125
m500,b1547,0.5,new_fp,153,231,129934,50,0,2.6923370361328125,12,0.48828125,6.9375
m500,b1547,0.5,new_fn,153,231,78332,2,30550,16.147823333740234,6,10.875,6.46875
m500,b1547,0.95,new_fp,153,231,111467,40,0,3.2793867588043213,56,-3.96875,1.0078125
m500,b1547,0.95,fixed_fp,153,231,122025,40,0,2.7719080448150635,1147,-1.7109375,-2.03125
m500,replay,0.5,new_fn,153,231,78331,2,30550,16.162822723388672,5,10.8125,4.84375
m500,replay,0.95,new_fp,153,231,127091,40,0,3.5706937313079834,112,-2.96875,-0.33984375
m500,replay,0.95,fixed_fp,153,231,117819,40,0,6.472634315490723,325,-1.9296875,-6.96875
m500,ap,0.5,new_fp,153,231,79368,40,0,16.421630859375,2,9.6875,7.28125
m500,ap,0.95,new_fp,153,231,127121,40,0,2.663776159286499,107,-2.25,0.1318359375
m500,ap,0.95,fixed_fp,153,231,118022,40,0,3.4957478046417236,329,-1.0078125,-7.0
m500,lr,0.5,new_fn,153,231,78332,2,30550,16.147823333740234,2,10.875,10.75
m500,lr,0.95,new_fp,153,231,126321,40,0,3.0209755897521973,12,-2.296875,-1.28125
m500,lr,0.95,fixed_fp,153,231,120052,40,0,3.4552974700927734,373,-1.171875,-1.8046875
replay,ap,0.5,new_fp,153,231,79368,40,0,16.421630859375,2,3.625,7.28125
replay,ap,0.5,fixed_fn,153,231,78331,2,30550,16.162822723388672,5,4.84375,9.5
replay,ap,0.95,new_fp,153,231,81436,40,0,15.179116249084473,18,-2.953125,-2.078125
replay,ap,0.95,fixed_fp,153,231,113525,40,0,3.183943510055542,27,-2.453125,-3.421875
replay,lr,0.5,fixed_fn,153,231,78329,2,30551,16.80482292175293,3,6.15625,11.9375
replay,lr,0.95,new_fp,153,231,87022,40,0,20.81690216064453,5,-3.296875,-1.28125
replay,lr,0.95,fixed_fp,153,231,126323,40,0,3.0399739742279053,153,-0.59765625,-1.515625
m500,m1547,0.95,new_fp,153,232,124204,40,0,3.1374175548553467,64,-2.453125,-0.73046875
m500,m1547,0.95,fixed_fp,153,232,117027,40,0,3.5509774684906006,810,-1.7421875,-3.90625
m500,b1547,0.95,new_fp,153,232,100605,40,0,3.0437989234924316,13,-2.78125,-0.1328125
m500,b1547,0.95,fixed_fp,153,232,120045,40,0,3.617286443710327,807,-2.109375,-2.0625
m500,replay,0.5,fixed_fp,153,232,79362,40,0,16.42862892150879,4,16.125,5.8125
m500,replay,0.5,new_fn,153,232,78330,2,30551,16.39182472229004,1,14.9375,6.21875
m500,replay,0.95,new_fp,153,232,79375,40,0,17.139625549316406,15,-2.421875,-2.0
m500,replay,0.95,fixed_fp,153,232,120977,40,0,2.878115653991699,1082,-1.9296875,-6.09375
m500,ap,0.95,new_fp,153,232,89096,40,0,17.746185302734375,33,-3.71875,-0.86328125
m500,ap,0.95,fixed_fp,153,232,120980,40,0,2.834120273590088,1081,-1.828125,-6.75
m500,lr,0.95,new_fp,153,232,79355,40,0,16.677629470825195,11,-2.546875,-1.2421875
m500,lr,0.95,fixed_fp,153,232,117914,40,0,2.8678016662597656,707,-1.453125,-1.875
replay,ap,0.5,new_fp,153,232,79362,40,0,16.42862892150879,4,5.8125,15.0
replay,ap,0.5,fixed_fn,153,232,78330,2,30551,16.39182472229004,1,6.21875,15.0
replay,ap,0.95,new_fp,153,232,89096,40,0,17.746185302734375,23,-3.046875,-0.86328125
replay,ap,0.95,fixed_fp,153,232,127310,40,0,3.3297111988067627,4,-2.46875,-6.53125
replay,lr,0.5,new_fp,153,232,79362,40,0,16.42862892150879,4,5.8125,17.125
replay,lr,0.5,fixed_fn,153,232,78330,2,30551,16.39182472229004,1,6.21875,16.5
replay,lr,0.95,new_fp,153,232,124125,40,0,3.341400384902954,382,-6.1875,-1.203125
replay,lr,0.95,fixed_fp,153,232,89094,40,0,17.684186935424805,11,-1.9140625,-1.9453125
m500,m1547,0.5,new_fn,153,233,79362,2,30551,15.947629928588867,13,12.0,12.4375
m500,m1547,0.95,new_fp,153,233,83416,40,0,14.288675308227539,38,-3.71875,-1.359375
m500,m1547,0.95,fixed_fp,153,233,119995,40,0,2.6053788661956787,742,-1.875,-8.875
m500,b1547,0.5,new_fn,153,233,79362,2,30551,15.947629928588867,14,12.0,4.53125
m500,b1547,0.95,new_fp,153,233,88535,40,0,11.620474815368652,2,-2.3125,0.06982421875
m500,b1547,0.95,fixed_fp,153,233,118963,40,0,2.6075940132141113,781,-1.8046875,-5.6875
m500,replay,0.5,new_fn,153,233,79362,2,30551,15.947629928588867,14,12.0,1.2890625
m500,replay,0.95,new_fp,153,233,87083,40,0,14.466705322265625,7,-2.359375,-2.25
m500,replay,0.95,fixed_fp,153,233,118966,40,0,2.612593650817871,775,-2.03125,-9.875
m500,ap,0.5,new_fn,153,233,79362,2,30551,15.947629928588867,14,12.0,3.890625
m500,ap,0.95,new_fp,153,233,89086,40,0,18.279447555541992,12,-2.484375,-2.1875
m500,ap,0.95,fixed_fp,153,233,118967,40,0,2.6375904083251953,773,-2.09375,-8.875
m500,lr,0.5,new_fn,153,233,79362,2,30551,15.947629928588867,14,12.0,8.6875
m500,lr,0.95,fixed_fp,153,233,116788,40,0,7.278853416442871,683,-1.9921875,-2.984375
replay,ap,0.95,new_fp,153,233,89093,40,0,17.438188552856445,10,-2.578125,-1.28125
replay,ap,0.95,fixed_fp,153,233,87504,40,0,11.890717506408691,3,-1.375,-2.78125
replay,lr,0.95,new_fp,153,233,126263,40,0,3.137964963912964,95,-9.3125,-1.015625
replay,lr,0.95,fixed_fp,153,233,87083,40,0,14.466705322265625,10,-2.25,-2.25
m500,m1547,0.95,new_fp,153,234,78839,40,0,37.88979721069336,7,-2.671875,0.2001953125
m500,m1547,0.95,fixed_fp,153,234,121023,40,0,3.5890562534332275,490,-2.203125,-7.75
m500,b1547,0.95,new_fp,153,234,73243,40,0,27.654001235961914,3,-2.84375,-0.2255859375
m500,b1547,0.95,fixed_fp,153,234,121017,40,0,3.387070655822754,500,-1.84375,-5.0
m500,replay,0.5,fixed_fp,153,234,80395,40,0,15.511377334594727,3,15.5,4.71875
m500,replay,0.5,new_fn,153,234,79365,2,30551,15.630631446838379,21,12.5625,4.9375
m500,replay,0.95,fixed_fp,153,234,120053,40,0,3.534291982650757,510,-2.109375,-9.1875
m500,ap,0.5,fixed_fp,153,234,80391,40,0,15.589377403259277,1,14.875,6.84375
m500,ap,0.5,new_fn,153,234,80392,2,30551,15.428378105163574,5,14.625,6.25
m500,ap,0.95,new_fp,153,234,123892,40,0,6.396493434906006,4,-2.828125,-2.296875
m500,ap,0.95,fixed_fp,153,234,121014,40,0,3.369072198867798,504,-1.8515625,-8.875
m500,lr,0.95,new_fp,153,234,73244,40,0,27.84600257873535,1,-2.53125,-1.2109375
m500,lr,0.95,fixed_fp,153,234,117959,40,0,3.6297388076782227,420,-1.703125,-2.0625
replay,ap,0.5,new_fp,153,234,80396,40,0,15.564376831054688,2,4.15625,7.09375
replay,ap,0.5,fixed_fn,153,234,79365,2,30551,15.630631446838379,16,4.9375,8.375
replay,ap,0.95,new_fp,153,234,103966,40,0,7.585906982421875,10,-5.0,-2.28125
replay,lr,0.5,new_fp,153,234,80395,40,0,15.511377334594727,3,4.71875,15.375
replay,lr,0.5,fixed_fn,153,234,79365,2,30551,15.630631446838379,21,4.9375,14.0
replay,lr,0.95,new_fp,153,234,127251,40,0,3.320712089538574,91,-8.625,-1.0234375
m500,m1547,0.5,fixed_fp,153,235,81428,40,0,15.012116432189941,2,10.9375,11.9375
m500,m1547,0.5,new_fn,153,235,80402,2,30550,14.767378807067871,3,12.125,11.3125
m500,m1547,0.5,fixed_fn,153,235,80397,2,30551,15.170377731323242,3,9.0,13.5
